year, month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct, weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted, arr_delay, carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2008,1,US,US Airways Inc.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",415,97,26.14,0.28,40.48,0,30.1,2,0,3795,1337,14,1061,0,1383
2008,1,US,US Airways Inc.,PDX,"Portland, OR: Portland International",235,57,19.58,0.11,20.02,0,17.3,0,0,2423,1006,4,579,0,834
2008,1,US,US Airways Inc.,PHL,"Philadelphia, PA: Philadelphia International",3572,709,167.96,10.45,323.41,0.1,207.08,71,3,34516,7999,994,12011,3,13509
2008,1,US,US Airways Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",5748,964,255.13,16.29,460.41,3.56,228.6,85,4,40169,13394,1243,13276,97,12159
2008,1,US,US Airways Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",653,113,31.61,0.19,32.45,0.26,48.5,6,0,4916,1383,9,838,9,2677
2008,1,US,US Airways Inc.,PVD,"Providence, RI: Theodore Francis Green State",246,27,6.48,0.26,3.82,0,16.43,2,0,1252,267,14,196,0,775
2008,1,US,US Airways Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",340,57,22.77,0,12.23,0,21.99,2,0,2386,1205,0,327,0,854
2008,1,US,US Airways Inc.,RIC,"Richmond, VA: Richmond International",147,28,8.08,0,6.01,0,13.92,1,0,1061,352,0,175,0,534
2008,1,US,US Airways Inc.,RNO,"Reno, NV: Reno/Tahoe International",124,32,11.54,0,12.65,0,7.81,4,1,1215,492,0,351,0,372
2008,1,US,US Airways Inc.,ROC,"Rochester, NY: Greater Rochester International",31,4,0,0,0.44,0,3.56,0,0,228,0,0,10,0,218
2008,1,US,US Airways Inc.,RSW,"Fort Myers, FL: Southwest Florida International",262,73,22.58,0,23.22,0,27.2,0,0,2684,821,0,644,0,1219
2008,1,US,US Airways Inc.,SAN,"San Diego, CA: San Diego International",477,110,33,0,36.41,0,40.59,7,5,4036,1299,0,1031,0,1706
2008,1,US,US Airways Inc.,SAT,"San Antonio, TX: San Antonio International",58,8,3.89,0,0.49,0,3.62,1,0,294,156,0,10,0,128
2008,1,US,US Airways Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International",63,4,1.4,0,1.9,0,0.71,0,0,106,31,0,41,0,34
2008,1,US,US Airways Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",327,62,27,0,19.8,0,15.2,0,0,2870,1223,0,648,0,999
2008,1,US,US Airways Inc.,SFO,"San Francisco, CA: San Francisco International",591,236,22.13,0.4,180.2,0,33.27,24,5,16457,701,27,13591,0,2138
2008,1,US,US Airways Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",272,55,13.14,0,19.87,0,21.99,1,0,2109,731,0,516,0,862
2008,1,US,US Airways Inc.,SJU,"San Juan, PR: Luis Munoz Marin International",216,63,24.6,0,20.03,0.46,17.91,0,0,4082,1531,0,756,31,1764
2008,1,US,US Airways Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",158,44,9.72,0,20.51,0,13.77,1,0,1805,381,0,865,0,559
2008,1,US,US Airways Inc.,SMF,"Sacramento, CA: Sacramento International",229,45,13.51,0,12.75,0,18.74,2,1,1724,562,0,349,0,813
2008,1,US,US Airways Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",357,51,18.42,0,10.54,0,22.04,6,0,2980,1107,0,332,0,1541
2008,1,US,US Airways Inc.,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,1,US,US Airways Inc.,STL,"St. Louis, MO: St Louis Lambert International",120,11,8.69,0,0.98,0,1.34,0,0,508,405,0,19,0,84
2008,1,US,US Airways Inc.,STT,"Charlotte Amalie, VI: Cyril E King",66,21,15.25,0,1.55,0,4.21,0,0,911,666,0,47,0,198
2008,1,US,US Airways Inc.,STX,"Christiansted, VI: Henry E. Rohlsen",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,1,US,US Airways Inc.,SYR,"Syracuse, NY: Syracuse Hancock International",112,15,6.43,0,0.79,0,7.78,0,0,521,215,0,23,0,283
2008,1,US,US Airways Inc.,TPA,"Tampa, FL: Tampa International",651,128,47.63,0.29,33.61,1,45.47,3,1,5899,2200,11,1068,17,2603
2008,1,US,US Airways Inc.,TUS,"Tucson, AZ: Tucson International",31,5,2.82,0,1.2,0,0.98,0,0,211,123,0,43,0,45
2008,1,WN,Southwest Airlines Co.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",1925,366,104.43,3.46,42.65,0.73,214.73,9,3,17381,4098,346,1368,19,11550
2008,1,WN,Southwest Airlines Co.,ALB,"Albany, NY: Albany International",420,85,29.02,1.91,10.37,0.44,43.26,1,1,4228,1152,104,386,15,2571
2008,1,WN,Southwest Airlines Co.,AMA,"Amarillo, TX: Rick Husband Amarillo International",351,61,17.93,0.19,2.95,1,38.93,5,2,2599,621,6,99,21,1852
2008,1,WN,Southwest Airlines Co.,AUS,"Austin, TX: Austin - Bergstrom International",1437,265,72.06,5.2,26.28,0,161.46,7,1,11448,2722,428,830,0,7468
2008,1,WN,Southwest Airlines Co.,BDL,"Hartford, CT: Bradley International",567,110,29.08,1.36,17.04,0.39,62.13,2,0,6608,1300,121,667,11,4509
2008,1,WN,Southwest Airlines Co.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",813,120,39.22,1.46,10.15,0,69.18,0,0,5720,1567,67,493,0,3593
2008,1,WN,Southwest Airlines Co.,BNA,"Nashville, TN: Nashville International",2526,476,128.22,7.71,69.26,2.92,267.9,9,1,22919,5635,358,2305,79,14542
2008,1,WN,Southwest Airlines Co.,BOI,"Boise, ID: Boise Air Terminal",557,148,29.79,2.88,24.13,2.2,89,5,0,6253,1412,458,686,64,3633
2008,1,WN,Southwest Airlines Co.,BUF,"Buffalo, NY: Buffalo Niagara International",512,101,33.17,3.24,10.58,1.49,52.51,11,0,5446,1565,263,465,86,3067
2008,1,WN,Southwest Airlines Co.,BUR,"Burbank, CA: Bob Hope",1788,439,95.8,4.55,53.15,3.34,282.16,38,2,20600,3825,431,1691,97,14556
2008,1,WN,Southwest Airlines Co.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",5072,826,181.25,17.07,152.83,11.99,462.86,30,2,38865,8332,828,5246,426,24033
2008,1,WN,Southwest Airlines Co.,CLE,"Cleveland, OH: Cleveland-Hopkins International",533,125,36,3.13,28.53,0.73,56.62,3,0,5982,1531,142,1008,22,3279
2008,1,WN,Southwest Airlines Co.,CMH,"Columbus, OH: John Glenn Columbus International",855,147,43.7,5.34,20.63,1.77,75.56,4,0,8924,2343,407,919,71,5184
2008,1,WN,Southwest Airlines Co.,CRP,"Corpus Christi, TX: Corpus Christi International",167,34,6.4,0.71,3.68,0,23.2,2,1,1409,177,25,109,0,1098
2008,1,WN,Southwest Airlines Co.,DAL,"Dallas, TX: Dallas Love Field",3892,677,111.18,15.32,79.73,1.05,469.73,46,2,29376,4052,1441,2472,20,21391
2008,1,WN,Southwest Airlines Co.,DEN,"Denver, CO: Denver International",1683,384,112.62,8.61,45.29,0.83,216.66,6,0,18385,4682,580,1550,38,11535
2008,1,WN,Southwest Airlines Co.,DTW,"Detroit, MI: Detroit Metro Wayne County",611,125,48.31,1.52,14.5,0.09,60.57,7,0,5892,1892,109,495,5,3391
2008,1,WN,Southwest Airlines Co.,ELP,"El Paso, TX: El Paso International",991,210,51.89,2.25,15.27,0.82,139.77,0,0,9291,1963,95,448,25,6760
2008,1,WN,Southwest Airlines Co.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1321,212,58.62,7.76,32.64,0.41,112.57,1,0,10819,2658,611,1358,9,6183
2008,1,WN,Southwest Airlines Co.,GEG,"Spokane, WA: Spokane International",480,124,21.75,0.36,15.42,0.24,86.22,9,1,5979,922,35,580,16,4426
2008,1,WN,Southwest Airlines Co.,HOU,"Houston, TX: William P Hobby",4218,778,160.37,10.39,139.01,0.46,467.77,58,12,36350,7120,893,4850,27,23460
2008,1,WN,Southwest Airlines Co.,HRL,"Harlingen/San Benito, TX: Valley International",343,63,12.25,3.73,9.06,0,37.96,13,2,3075,446,432,399,0,1798
2008,1,WN,Southwest Airlines Co.,IAD,"Washington, DC: Washington Dulles International",329,83,24.63,4.84,15.84,0.56,37.14,2,0,4290,1206,162,620,9,2293
2008,1,WN,Southwest Airlines Co.,IND,"Indianapolis, IN: Indianapolis International",506,122,37.88,1.25,24.87,0.18,57.81,0,1,6337,1720,54,883,11,3669
2008,1,WN,Southwest Airlines Co.,ISP,"Islip, NY: Long Island MacArthur",855,170,54.47,4.05,30.84,1.92,78.72,6,2,6816,2116,189,968,40,3503
2008,1,WN,Southwest Airlines Co.,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",267,65,21.51,1.05,8.88,0.47,33.08,0,0,3169,920,81,267,8,1893
2008,1,WN,Southwest Airlines Co.,JAX,"Jacksonville, FL: Jacksonville International",680,124,24.37,0.11,21.86,1.08,76.58,0,0,6204,1004,13,696,26,4465
2008,1,WN,Southwest Airlines Co.,LAS,"Las Vegas, NV: McCarran International",7241,1731,301.12,60.53,433.91,3.32,932.13,86,2,95066,14216,7028,23364,100,50358
2008,1,WN,Southwest Airlines Co.,LAX,"Los Angeles, CA: Los Angeles International",3593,1035,199.73,8.44,322.13,5.59,499.11,98,2,49963,8826,1014,11117,151,28855
2008,1,WN,Southwest Airlines Co.,LBB,"Lubbock, TX: Lubbock Preston Smith International",382,72,21.52,0.08,1.84,0,48.56,0,0,2880,700,6,56,0,2118
2008,1,WN,Southwest Airlines Co.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",411,92,34.7,0.42,8.05,0.39,48.43,0,0,4442,1270,57,268,9,2838
2008,1,WN,Southwest Airlines Co.,MAF,"Midland/Odessa, TX: Midland International Air and Space Port",350,74,22.75,1.04,2.76,0,47.45,1,2,3707,956,34,130,0,2587
2008,1,WN,Southwest Airlines Co.,MCI,"Kansas City, MO: Kansas City International",2107,429,116.63,9.92,60.6,5.51,236.34,13,6,19270,4382,523,2015,128,12222
2008,1,WN,Southwest Airlines Co.,MCO,"Orlando, FL: Orlando International",3529,527,114.8,10.04,101.63,5.73,294.8,18,3,25034,4983,582,3354,140,15975
2008,1,WN,Southwest Airlines Co.,MDW,"Chicago, IL: Chicago Midway International",6738,1413,250.22,95.16,515.58,7.15,544.89,117,39,81812,12568,8810,27967,218,32249
2008,1,WN,Southwest Airlines Co.,MHT,"Manchester, NH: Manchester-Boston Regional",917,183,54.75,2.33,26.41,1.93,97.58,5,0,8600,2374,239,1004,37,4946
2008,1,WN,Southwest Airlines Co.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",1041,188,49.14,2.93,27.96,0.4,107.57,2,0,8048,1791,108,1125,10,5014
2008,1,WN,Southwest Airlines Co.,OAK,"Oakland, CA: Metropolitan Oakland International",4216,1068,202.54,11.39,257,6.6,590.46,97,2,49742,8021,771,8617,200,32133
2008,1,WN,Southwest Airlines Co.,OKC,"Oklahoma City, OK: Will Rogers World",645,158,53.52,0.49,15.75,1,87.24,0,0,7137,2061,23,484,16,4553
2008,1,WN,Southwest Airlines Co.,OMA,"Omaha, NE: Eppley Airfield",453,110,31.01,2.73,17.38,0,58.88,1,0,5794,1324,142,466,0,3862
2008,1,WN,Southwest Airlines Co.,ONT,"Ontario, CA: Ontario International",1635,374,93.88,1.17,34.82,4.19,239.95,25,0,16700,3575,40,1070,94,11921
2008,1,WN,Southwest Airlines Co.,ORF,"Norfolk, VA: Norfolk International",389,70,20.95,3.24,9.11,1.07,35.64,0,1,3543,951,203,302,16,2071
2008,1,WN,Southwest Airlines Co.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",384,65,16.89,1.53,9.49,0,37.09,1,1,3187,593,122,352,0,2120
2008,1,WN,Southwest Airlines Co.,PDX,"Portland, OR: Portland International",1231,307,68.41,4.22,41.82,1.71,190.85,14,1,15241,3145,366,1271,59,10400
2008,1,WN,Southwest Airlines Co.,PHL,"Philadelphia, PA: Philadelphia International",1829,367,66.39,18.95,133.98,2.92,144.76,24,2,20013,3605,1376,5888,100,9044
2008,1,WN,Southwest Airlines Co.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",5934,1305,277.18,22.83,249.66,6.18,749.15,77,3,63332,12201,1786,8715,233,40397
2008,1,WN,Southwest Airlines Co.,PIT,"Pittsburgh, PA: Pittsburgh International",684,133,40.72,1.94,22.94,0,67.4,9,0,7118,1669,121,944,0,4384
2008,1,WN,Southwest Airlines Co.,PVD,"Providence, RI: Theodore Francis Green State",1014,185,50.72,5.49,30.79,0.38,97.63,2,1,8701,2052,327,1259,14,5049
2008,1,WN,Southwest Airlines Co.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",918,175,60.3,4.21,22.74,1.76,86,2,0,7594,2176,306,776,50,4286
2008,1,WN,Southwest Airlines Co.,RNO,"Reno, NV: Reno/Tahoe International",1194,309,62.39,6.97,46.63,4.11,188.89,14,17,13799,2616,314,1456,173,9240
2008,1,WN,Southwest Airlines Co.,RSW,"Fort Myers, FL: Southwest Florida International",341,61,20.11,0.29,8.11,0.24,32.25,1,1,2758,753,57,294,5,1649
2008,1,WN,Southwest Airlines Co.,SAN,"San Diego, CA: San Diego International",3046,784,187.06,8.81,145.22,4.53,438.37,67,10,38185,8691,671,4904,141,23778
2008,1,WN,Southwest Airlines Co.,SAT,"San Antonio, TX: San Antonio International",1398,276,81.36,1.4,30.96,0.79,161.49,15,0,13002,3277,160,961,15,8589
2008,1,WN,Southwest Airlines Co.,SDF,"Louisville, KY: Louisville Muhammad Ali International",609,128,37.54,3.59,15.64,0.71,70.53,0,0,6998,1505,370,582,22,4519
2008,1,WN,Southwest Airlines Co.,SEA,"Seattle, WA: Seattle/Tacoma International",1397,295,64.94,2.43,50.86,1.51,175.26,4,1,13849,2779,291,1456,104,9219
2008,1,WN,Southwest Airlines Co.,SFO,"San Francisco, CA: San Francisco International",793,323,32.43,32.33,166.61,0.11,91.51,44,1,27254,3018,3457,13536,4,7239
2008,1,WN,Southwest Airlines Co.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",2343,601,103.95,10.96,117.22,0.03,368.84,38,1,27216,3921,1026,4090,2,18177
2008,1,WN,Southwest Airlines Co.,SLC,"Salt Lake City, UT: Salt Lake City International",1455,409,83.33,18.96,82.8,4.49,219.42,9,6,20385,3344,1557,3558,210,11716
2008,1,WN,Southwest Airlines Co.,SMF,"Sacramento, CA: Sacramento International",2445,580,108.51,14.48,75.56,4.18,377.27,30,9,27138,4695,800,2665,119,18859
2008,1,WN,Southwest Airlines Co.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",1129,236,46.75,6.58,36.84,1.12,144.71,9,0,9457,1519,391,1003,23,6521
2008,1,WN,Southwest Airlines Co.,STL,"St. Louis, MO: St Louis Lambert International",2167,389,104.54,5.35,55.07,3.29,220.74,24,3,18559,4815,316,2055,92,11281
2008,1,WN,Southwest Airlines Co.,TPA,"Tampa, FL: Tampa International",2540,397,108.03,4.46,76.77,7.11,200.63,15,3,18709,4809,423,2437,174,10866
2008,1,WN,Southwest Airlines Co.,TUL,"Tulsa, OK: Tulsa International",572,126,26.67,0.09,9.61,0,89.63,1,1,5940,974,2,330,0,4634
2008,1,WN,Southwest Airlines Co.,TUS,"Tucson, AZ: Tucson International",627,177,32.89,1.29,16.21,1.37,125.24,1,0,8968,1268,84,583,69,6964
2008,1,XE,ExpressJet Airlines Inc.,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",76,16,3.29,0.72,4.01,0,7.97,0,0,869,162,33,167,0,507
2008,1,XE,ExpressJet Airlines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",415,80,28.38,3.17,22.81,0,25.64,3,2,3510,1100,155,747,0,1508
2008,1,XE,ExpressJet Airlines Inc.,AEX,"Alexandria, LA: Alexandria International",28,8,1,0.25,2,0,4.75,0,0,593,29,27,60,0,477
2008,1,XE,ExpressJet Airlines Inc.,ALB,"Albany, NY: Albany International",200,57,14.07,1.44,16.86,0,24.63,4,1,2923,771,254,533,0,1365
2008,1,XE,ExpressJet Airlines Inc.,AMA,"Amarillo, TX: Rick Husband Amarillo International",57,12,3.09,0,2.59,0.35,5.97,1,0,670,232,0,117,8,313
2008,1,XE,ExpressJet Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",92,18,5.8,0,7.76,0.4,4.04,2,0,950,360,0,417,13,160
2008,1,XE,ExpressJet Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",363,67,17.02,1.31,21.29,0.89,26.49,2,3,3807,1196,32,656,17,1906
2008,1,XE,ExpressJet Airlines Inc.,AVL,"Asheville, NC: Asheville Regional",68,6,2.82,0.1,1.83,0,1.25,1,2,370,228,4,92,0,46
2008,1,XE,ExpressJet Airlines Inc.,BDL,"Hartford, CT: Bradley International",157,35,8.52,0.07,10.88,0,15.53,4,0,1783,514,1,317,0,951
2008,1,XE,ExpressJet Airlines Inc.,BFL,"Bakersfield, CA: Meadows Field",62,16,4.72,0,1.25,0,10.03,2,0,1383,593,0,44,0,746
2008,1,XE,ExpressJet Airlines Inc.,BGR,"Bangor, ME: Bangor International",35,7,2.8,0,1.12,0,3.08,0,0,265,99,0,39,0,127
2008,1,XE,ExpressJet Airlines Inc.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",251,44,15.51,1.85,11.09,0,15.55,3,1,2028,636,42,456,0,894
2008,1,XE,ExpressJet Airlines Inc.,BNA,"Nashville, TN: Nashville International",418,115,28.29,5.27,27.04,1.35,53.05,4,1,5428,1179,308,1112,25,2804
2008,1,XE,ExpressJet Airlines Inc.,BOI,"Boise, ID: Boise Air Terminal",183,57,13.66,0,11.91,0,31.43,1,0,3502,1114,0,457,0,1931
2008,1,XE,ExpressJet Airlines Inc.,BOS,"Boston, MA: Logan International",61,7,0,0.48,4.17,0,2.36,1,0,412,0,52,284,0,76
2008,1,XE,ExpressJet Airlines Inc.,BPT,"Beaumont/Port Arthur, TX: Jack Brooks Regional",39,6,3,0.18,2,0,0.82,1,0,287,158,14,52,0,63
2008,1,XE,ExpressJet Airlines Inc.,BRO,"Brownsville, TX: Brownsville South Padre Island International",107,25,5.1,0.15,12.92,0,6.83,14,7,1163,333,10,508,0,312
2008,1,XE,ExpressJet Airlines Inc.,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",128,22,6.92,0.94,7.39,0.38,6.37,2,0,1042,339,51,282,15,355
2008,1,XE,ExpressJet Airlines Inc.,BTV,"Burlington, VT: Burlington International",157,40,11.81,0.61,8.51,0,19.07,5,0,2589,931,36,316,0,1306
2008,1,XE,ExpressJet Airlines Inc.,BUF,"Buffalo, NY: Buffalo Niagara International",180,46,12.51,1.09,12.31,0,20.1,6,0,3060,676,43,483,0,1858
2008,1,XE,ExpressJet Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",225,49,15.54,0.88,18.29,0,14.29,6,0,2465,1009,149,619,0,688
2008,1,XE,ExpressJet Airlines Inc.,CAE,"Columbia, SC: Columbia Metropolitan",59,12,1.76,0,3.63,0,6.61,4,0,659,110,0,94,0,455
2008,1,XE,ExpressJet Airlines Inc.,CHA,"Chattanooga, TN: Lovell Field",58,8,2.25,0.2,1.22,0.24,4.09,0,0,576,173,16,85,10,292
2008,1,XE,ExpressJet Airlines Inc.,CHS,"Charleston, SC: Charleston AFB/International",78,27,9.78,0.05,9.88,0,7.29,4,0,1255,485,5,339,0,426
2008,1,XE,ExpressJet Airlines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",1920,421,44.11,9.68,152.75,1.23,213.23,23,0,23700,2723,773,4940,41,15223
2008,1,XE,ExpressJet Airlines Inc.,CLL,"College Station/Bryan, TX: Easterwood Field",31,7,1.23,0.59,3.07,0,2.11,0,0,232,48,15,111,0,58
2008,1,XE,ExpressJet Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",357,124,35.45,3.19,35.69,1.35,48.31,4,3,6407,1746,116,1485,73,2987
2008,1,XE,ExpressJet Airlines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",141,23,6.34,1.95,4.09,0,10.61,6,0,1243,486,92,175,0,490
2008,1,XE,ExpressJet Airlines Inc.,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",328,74,23.08,2.83,29.29,1.52,17.27,1,0,3280,1195,304,913,35,833
2008,1,XE,ExpressJet Airlines Inc.,CRP,"Corpus Christi, TX: Corpus Christi International",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,1,XE,ExpressJet Airlines Inc.,CRW,"Charleston/Dunbar, WV: Yeager",59,5,1.83,0,0.74,0,2.43,0,0,428,256,0,28,0,144
2008,1,XE,ExpressJet Airlines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",239,37,12.25,2.62,7.18,0.26,14.69,5,0,1980,688,134,246,8,904
2008,1,XE,ExpressJet Airlines Inc.,DAB,"Daytona Beach, FL: Daytona Beach International",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,1,XE,ExpressJet Airlines Inc.,DAL,"Dallas, TX: Dallas Love Field",364,68,18.02,1.97,21.14,0.09,26.78,8,0,3312,1029,82,764,5,1432
2008,1,XE,ExpressJet Airlines Inc.,DAY,"Dayton, OH: James M Cox/Dayton International",219,58,15.32,0.61,15.36,0.58,26.13,2,0,2932,824,58,523,13,1514
2008,1,XE,ExpressJet Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",216,55,13.18,2.36,17.33,0.61,21.52,2,0,2789,721,141,512,11,1404
2008,1,XE,ExpressJet Airlines Inc.,DEN,"Denver, CO: Denver International",167,61,14.29,0,25.64,0.64,20.43,0,0,2831,592,0,847,39,1353
2008,1,XE,ExpressJet Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",148,26,9.98,2.78,7.94,0.5,4.8,4,1,1132,347,290,238,11,246
2008,1,XE,ExpressJet Airlines Inc.,DSM,"Des Moines, IA: Des Moines International",62,18,3.31,3.33,5.79,0.83,4.73,0,0,898,208,281,219,34,156
2008,1,XE,ExpressJet Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",179,42,11.4,0.49,10.21,0,19.9,7,0,2023,422,27,339,0,1235
2008,1,XE,ExpressJet Airlines Inc.,ELP,"El Paso, TX: El Paso International",138,34,8.34,1.42,7.73,1.36,15.15,1,0,1769,499,41,266,53,910
2008,1,XE,ExpressJet Airlines Inc.,EUG,"Eugene, OR: Mahlon Sweet Field",59,15,4.36,0.1,1.75,0,8.78,1,0,828,183,6,108,0,531
2008,1,XE,ExpressJet Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",4740,1378,79.52,19,952.6,1.76,325.11,165,10,94118,8409,1361,62133,53,22162
2008,1,XE,ExpressJet Airlines Inc.,FAT,"Fresno, CA: Fresno Yosemite International",145,21,9.53,2,1.03,0,8.45,2,0,1579,860,167,36,0,516
2008,1,XE,ExpressJet Airlines Inc.,GEG,"Spokane, WA: Spokane International",268,59,14.3,2.86,18.78,1.17,21.88,6,0,2917,735,482,604,24,1072
2008,1,XE,ExpressJet Airlines Inc.,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",158,33,10.41,1.3,8.97,0.94,11.38,2,1,1635,471,72,289,23,780
2008,1,XE,ExpressJet Airlines Inc.,GRK,"Killeen, TX: Robert Gray AAF",58,14,4.37,0,5.37,0.06,4.2,3,0,880,347,0,180,8,345
2008,1,XE,ExpressJet Airlines Inc.,GRR,"Grand Rapids, MI: Gerald R. Ford International",207,49,17.54,2.46,16.9,0.21,11.9,1,0,2660,995,205,608,10,842
2008,1,XE,ExpressJet Airlines Inc.,GSO,"Greensboro/High Point, NC: Piedmont Triad International",198,62,19.5,0.97,13.29,1.94,26.31,4,0,3646,1313,103,514,43,1673
2008,1,XE,ExpressJet Airlines Inc.,GSP,"Greer, SC: Greenville-Spartanburg International",170,52,13.54,0.43,14.65,0.3,23.07,6,0,2689,775,15,528,24,1347
2008,1,XE,ExpressJet Airlines Inc.,HRL,"Harlingen/San Benito, TX: Valley International",66,16,4.06,0.25,8.98,0,2.71,5,2,933,440,17,322,0,154
2008,1,XE,ExpressJet Airlines Inc.,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",104,22,6.43,0.06,9.34,1.34,4.82,1,0,888,280,6,271,38,293
2008,1,XE,ExpressJet Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",302,62,26.63,0.34,16.53,0.64,17.87,9,1,3502,1492,10,542,14,1444
2008,1,XE,ExpressJet Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",6565,1773,207.82,28.98,1040.19,4.05,491.95,73,23,85289,13935,2753,39520,108,28973
2008,1,XE,ExpressJet Airlines Inc.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",166,35,10.19,1.87,9.09,0.67,13.18,0,1,1884,736,89,307,15,737
2008,1,XE,ExpressJet Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",230,51,19.12,0.65,15.27,0,15.96,1,1,2787,1176,39,586,0,986
2008,1,XE,ExpressJet Airlines Inc.,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",191,50,16.89,1.56,13.58,0.45,17.52,2,0,2248,754,142,514,14,824
2008,1,XE,ExpressJet Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",322,72,28.84,2.43,15.89,0,24.85,0,0,3647,1620,67,524,0,1436
2008,1,XE,ExpressJet Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",40,6,0.53,0,2.17,0,3.3,0,0,203,8,0,65,0,130
2008,1,XE,ExpressJet Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",1084,382,33.06,6.08,160.18,0.83,181.85,16,0,23636,2189,846,7159,61,13381
2008,1,XE,ExpressJet Airlines Inc.,LBB,"Lubbock, TX: Lubbock Preston Smith International",58,13,4.89,0.58,4.86,0,2.67,0,0,619,298,26,140,0,155
2008,1,XE,ExpressJet Airlines Inc.,LCH,"Lake Charles, LA: Lake Charles Regional",97,28,13.47,1.39,6.22,1,5.92,0,0,1256,622,35,318,27,254
2008,1,XE,ExpressJet Airlines Inc.,LEX,"Lexington, KY: Blue Grass",87,30,11.38,2.07,6.12,0.2,10.23,0,0,1769,563,286,257,4,659
2008,1,XE,ExpressJet Airlines Inc.,LFT,"Lafayette, LA: Lafayette Regional Paul Fournet Field",245,49,12.11,3.36,11.75,1.62,20.17,4,0,2384,522,185,370,55,1252
2008,1,XE,ExpressJet Airlines Inc.,LGA,"New York, NY: LaGuardia",53,21,2.31,0,16.58,0,2.1,5,0,1428,118,0,1157,0,153
2008,1,XE,ExpressJet Airlines Inc.,LGB,"Long Beach, CA: Long Beach Airport",168,20,6.74,1,2.41,0,9.85,7,0,1528,302,28,85,0,1113
2008,1,XE,ExpressJet Airlines Inc.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",90,24,4.23,0.85,5.35,0.28,13.29,3,0,1468,309,43,230,9,877
2008,1,XE,ExpressJet Airlines Inc.,LRD,"Laredo, TX: Laredo International",51,9,0.84,1.28,3.24,0,3.63,0,0,539,49,65,144,0,281
2008,1,XE,ExpressJet Airlines Inc.,MAF,"Midland/Odessa, TX: Midland International Air and Space Port",59,24,5.22,0.62,9.47,0,8.69,0,0,831,142,29,288,0,372
